id	target
212968	0.048
254849	0.048
397778	0.04
557396	0.04
405503	0.016
180130	0.235
310856	0.068
169973	0.03
486382	0.081
276170	0.159
504107	0.161
586369	0.044
210992	0.125
317272	0.071
299766	0.042
511232	0.162
576345	0.099
148208	0.037
260791	0.123
259905	0.077
192849	0.069
245084	0.027
245839	0.114
216974	0.019
541882	0.113
588207	0.043
209844	0.088
275074	0.012
404921	0.189
393286	0.011
402740	0.015
191426	0.046
530890	0.243
418765	0.166
259261	0.367
303848	0.199
195739	0.034
178395	0.017
258450	0.186
535674	0.059
257861	0.053
348557	0.029
475931	0.014
236810	0.119
427245	0.105
280402	0.137
177715	0.063
267504	0.136
396412	0.323
164478	0.283
474953	0.125
524138	0.1
179651	0.017
457085	0.048
577953	0.258
535871	0.153
396919	0.169
435993	0.02
414248	0.093
282979	0.111
210491	0.056
563703	0.047
168209	0.053
448153	0.021
367212	0.097
566841	0.064
374336	0.16
168642	0.007
538128	0.099
366417	0.08
398607	0.019
218865	0.073
590524	0.029
577158	0.133
208651	0.072
220169	0.112
320476	0.031
182562	0.135
361780	0.017
254045	0.062
363381	0.377
539691	0.063
425025	0.006
477466	0.057
176546	0.039
559525	0.046
183325	0.03
416147	0.059
298201	0.151
306461	0.031
212685	0.039
276613	0.008
161794	0.372
520999	0.069
158507	0.055
195087	0.11
336930	0.093
570713	0.013
491243	0.02
498401	0.117
480163	0.179
287456	0.024
339804	0.035
400719	0.03
423778	0.257
448946	0.068
182442	0.016
153171	0.096
362862	0.133
475028	0.129
573457	0.026
281298	0.073
497597	0.114
290577	0.024
202922	0.088
394647	0.018
156102	0.033
346816	0.043
493991	0.202
413064	0.06
272745	0.049
404596	0.136
361587	0.143
327524	0.034
549797	0.323
343230	0.082
552312	0.033
297830	0.037
520499	0.044
433496	0.084
404504	0.04
295338	0.264
174883	0.04
243845	0.048
269494	0.068
392881	0.042
452534	0.164
522859	0.271
310414	0.089
294302	0.048
473242	0.118
408116	0.041
478765	0.146
502235	0.434
351817	0.198
170451	0.095
258356	0.061
581600	0.387
248045	0.114
256516	0.148
319043	0.07
286155	0.048
402101	0.123
317402	0.008
147130	0.194
433124	0.028
318431	0.105
394404	0.022
183575	0.203
182628	0.081
234909	0.022
321452	0.017
297764	0.029
290269	0.083
279923	0.164
288669	0.081
377324	0.017
399986	0.181
507980	0.165
184538	0.081
563579	0.018
472203	0.082
305489	0.138
426247	0.064
161830	0.08
579900	0.144
152184	0.044
181755	0.025
590236	0.126
332359	0.052
239931	0.038
479591	0.211
182140	0.066
299859	0.197
280814	0.08
180004	0.009
331621	0.163
567711	0.207
371674	0.045
147143	0.179
548665	0.027
453250	0.174
338034	0.1
290475	0.144
492563	0.033
423273	0.045
334812	0.034
296034	0.237
487241	0.211
219025	0.048
384831	0.142
199197	0.225
582858	0.424
215660	0.022
541660	0.289
494654	0.019
383242	0.042
327462	0.025
377218	0.056
543859	0.034
489137	0.071
147704	0.114
561452	0.094
514511	0.036
360527	0.124
498475	0.046
215003	0.575
567082	0.049
560733	0.243
355732	0.015
169087	0.107
471760	0.061
284301	0.12
589655	0.061
568179	0.048
562623	0.028
257682	0.158
291060	0.055
286954	0.036
253194	0.02
433619	0.113
307936	0.142
269503	0.172
359808	0.039
208939	0.129
582995	0.09
156657	0.127
358530	0.103
497979	0.23
569695	0.138
332959	0.037
574797	0.074
338691	0.081
446904	0.179
181006	0.023
546748	0.057
585427	0.015
361519	0.068
417629	0.081
513121	0.051
331566	0.06
227865	0.065
317289	0.019
269235	0.132
299936	0.127
422131	0.051
437400	0.065
540169	0.373
587530	0.155
490786	0.043
397698	0.037
557597	0.409
253905	0.097
499438	0.12
454666	0.075
372948	0.038
518307	0.076
503535	0.029
227936	0.196
467277	0.201
332816	0.018
147643	0.011
577168	0.081
409152	0.055
514792	0.125
495795	0.232
548075	0.017
585045	0.063
532777	0.127
454813	0.049
406871	0.028
482608	0.032
217582	0.247
336520	0.16
405369	0.149
202799	0.218
224927	0.032
409557	0.048
230363	0.065
375420	0.081
225839	0.032
492105	0.063
213335	0.045
209258	0.424
284694	0.148
376226	0.008
424787	0.251
452254	0.028
451738	0.103
192696	0.444
316750	0.034
411212	0.057
270150	0.431
259683	0.065
245960	0.28
405653	0.107
257092	0.005
456156	0.131
282536	0.054
368973	0.125
409314	0.223
190700	0.094
507899	0.184
547549	0.026
573162	0.125
518922	0.035
217827	0.419
433923	0.399
196714	0.05
393017	0.123
302904	0.027
325154	0.026
518683	0.042
340135	0.091
450624	0.026
472195	0.128
225708	0.18
511386	0.1
291309	0.336
240723	0.05
297736	0.089
253254	0.225
150394	0.06
171512	0.116
471025	0.02
197838	0.023
547212	0.024
217302	0.027
506456	0.33
423077	0.124
467081	0.072
179038	0.025
186663	0.062
551368	0.214
363994	0.093
583196	0.175
153194	0.023
571931	0.016
319351	0.137
314720	0.059
459552	0.017
469484	0.141
474076	0.025
186664	0.304
561241	0.211
315798	0.071
455205	0.038
195359	0.075
418024	0.022
465969	0.242
400399	0.196
544914	0.177
221114	0.02
228712	0.028
269569	0.158
409381	0.05
201539	0.098
412506	0.019
506946	0.068
474004	0.024
247909	0.017
247652	0.027
340948	0.296
573484	0.158
345911	0.059
262032	0.061
485768	0.132
276018	0.123
489775	0.07
388592	0.031
430383	0.05
454021	0.059
259353	0.03
572394	0.038
319234	0.023
485375	0.111
215532	0.129
464238	0.025
480268	0.077
377578	0.052
518072	0.024
331976	0.262
202890	0.038
432169	0.026
211284	0.083
320905	0.062
526659	0.369
448716	0.214
191560	0.065
409023	0.151
480276	0.045
367095	0.021
569236	0.032
307135	0.101
256027	0.039
477046	0.065
571006	0.105
477125	0.028
332823	0.133
235629	0.01
572585	0.009
233238	0.002
247646	0.034
190590	0.049
548209	0.057
526132	0.011
368300	0.088
175387	0.213
294026	0.275
450884	0.17
300295	0.006
149007	0.163
154526	0.077
574314	0.047
562731	0.021
268797	0.196
293127	0.033
524373	0.039
178682	0.035
440256	0.085
451499	0.081
276106	0.045
319368	0.063
403103	0.046
515775	0.051
390944	0.231
153762	0.02
506861	0.086
375074	0.018
168692	0.06
448657	0.025
529336	0.058
149128	0.108
518460	0.023
527181	0.011
526346	0.016
373219	0.012
475672	0.244
204929	0.038
328079	0.052
526076	0.022
433132	0.147
179515	0.033
427616	0.022
384298	0.115
567970	0.087
153344	0.157
292189	0.228
165654	0.094
391648	0.076
263382	0.102
205512	0.018
462508	0.042
454453	0.189
394826	0.213
297185	0.021
444950	0.055
400740	0.073
186050	0.121
520688	0.07
225396	0.201
180742	0.092
217057	0.032
440285	0.046
569141	0.043
355837	0.032
390993	0.037
216417	0.066
365660	0.019
276280	0.144
489161	0.135
445889	0.03
476395	0.077
557741	0.022
164955	0.068
209647	0.061
590320	0.272
421467	0.044
586173	0.037
270418	0.031
499485	0.189
427442	0.069
194553	0.039
447597	0.069
561457	0.018
523440	0.072
163318	0.124
183180	0.044
288840	0.109
271314	0.086
409178	0.103
209334	0.1
284122	0.043
550382	0.1
512236	0.058
541294	0.301
448094	0.083
450243	0.17
198984	0.02
325167	0.018
553583	0.026
219617	0.207
247245	0.111
362074	0.114
241896	0.14
441293	0.196
529250	0.025
186919	0.242
310706	0.259
435927	0.075
236015	0.047
178541	0.214
324449	0.077
256579	0.142
369572	0.049
274856	0.032
268060	0.026
399590	0.138
163753	0.063
393917	0.131
384203	0.185
370001	0.099
580433	0.147
466758	0.026
461963	0.051
570745	0.026
539457	0.015
514773	0.349
528001	0.131
488144	0.095
535884	0.047
265561	0.03
391627	0.194
538564	0.04
556062	0.039
179289	0.174
516331	0.091
437838	0.116
438938	0.175
270295	0.076
457847	0.051
579035	0.044
271867	0.075
588835	0.013
565063	0.024
556306	0.023
429022	0.039
344569	0.448
566007	0.035
474359	0.029
251655	0.062
520954	0.024
394689	0.179
532462	0.042
209759	0.245
585946	0.028
334564	0.362
266320	0.087
502350	0.021
469038	0.061
223775	0.013
568049	0.033
385445	0.043
454173	0.118
334483	0.021
524336	0.078
577045	0.072
155865	0.07
495631	0.122
353356	0.123
338267	0.144
194637	0.04
463841	0.112
532938	0.152
478597	0.024
320614	0.023
358443	0.035
544912	0.049
307198	0.077
518855	0.149
580571	0.009
589714	0.106
492924	0.032
570273	0.089
259838	0.163
214364	0.166
544523	0.101
574242	0.078
546329	0.085
384523	0.083
213358	0.25
475333	0.06
465463	0.171
147873	0.037
466195	0.191
486778	0.077
426605	0.22
214550	0.056
298381	0.029
310883	0.011
506024	0.043
291867	0.077
390755	0.188
389522	0.054
520577	0.067
588387	0.028
232486	0.033
279514	0.218
241413	0.169
586267	0.123
495682	0.363
524969	0.085
356237	0.02
191956	0.182
280016	0.074
179009	0.027
164345	0.098
195821	0.116
511270	0.104
563034	0.159
438869	0.018
189678	0.03
514771	0.032
313749	0.083
443643	0.16
512322	0.04
423088	0.057
485985	0.027
479124	0.211
249901	0.091
436347	0.006
517906	0.18
330267	0.061
513802	0.049
400905	0.028
454915	0.124
287463	0.023
294701	0.083
393022	0.051
366648	0.191
296084	0.013
420920	0.074
339597	0.078
279938	0.032
244249	0.132
521515	0.135
403702	0.02
412427	0.157
236947	0.016
281854	0.034
577261	0.046
408010	0.018
348743	0.012
263131	0.068
358485	0.046
289291	0.336
187791	0.24
379561	0.06
571814	0.013
405604	0.263
164566	0.032
524848	0.101
578795	0.018
432826	0.106
438567	0.103
467176	0.027
513383	0.017
247594	0.0230939893138
509639	0.014
329758	0.044
266878	0.043
498804	0.058
400178	0.044
346880	0.146
458954	0.019
521419	0.037
342145	0.043
412939	0.151
312155	0.009
523191	0.068
518851	0.024
512048	0.11
590569	0.119
462056	0.074
315147	0.165
310068	0.134
390271	0.139
215910	0.044
334134	0.413
582137	0.099
158491	0.044
233258	0.117
160108	0.039
552507	0.03
416576	0.065
436397	0.043
352807	0.189
440584	0.036
439882	0.205
165344	0.284
419879	0.009
386197	0.108
168581	0.446
348648	0.232
513265	0.041
535697	0.04
155484	0.186
405841	0.108
342365	0.076
379461	0.018
513220	0.383
454832	0.014
171138	0.325
433329	0.05
369492	0.048
185554	0.128
484047	0.015
197335	0.087
266895	0.016
304290	0.146
275517	0.068
504656	0.027
245291	0.293
183005	0.052
405003	0.02
448894	0.077
585223	0.143
158366	0.124
333887	0.037
358240	0.179
200329	0.175
402013	0.018
288520	0.032
199510	0.039
160077	0.111
469971	0.056
248130	0.039
445735	0.045
575742	0.015
479702	0.224
233407	0.016
330420	0.084
242377	0.11
473016	0.132
266625	0.103
459631	0.229
589551	0.03
178745	0.137
198058	0.009
315641	0.018
409775	0.014
354058	0.221
178179	0.042
376802	0.057
209932	0.069
327493	0.077
230324	0.02
265804	0.009
462108	0.16
155546	0.098
474510	0.22
505754	0.035
434237	0.136
520414	0.19
225231	0.195
291569	0.069
520692	0.021
418084	0.041
500804	0.029
353310	0.072
250049	0.042
153826	0.085
265658	0.066
231814	0.08
291508	0.147
321776	0.05
423256	0.201
187252	0.037
470387	0.3
558867	0.077
409956	0.212
450516	0.064
212046	0.044
153690	0.163
550894	0.153
294174	0.028
261870	0.012
473943	0.057
310662	0.178
529750	0.098
156987	0.009
561712	0.051
226806	0.106
422706	0.135
259266	0.021
254176	0.018
265914	0.079
235564	0.014
517715	0.096
524323	0.184
257301	0.025
442994	0.075
231053	0.084
517590	0.024
512531	0.063
150103	0.083
434662	0.121
281609	0.22
513679	0.085
588875	0.316
246403	0.047
314802	0.272
213076	0.214
411601	0.075
283337	0.091
455674	0.03
319049	0.098
579504	0.035
343346	0.089
416199	0.048
157806	0.057
562133	0.023
273832	0.033
350417	0.016
180418	0.047
305567	0.027
519084	0.214
176135	0.162
562854	0.139
519551	0.099
571195	0.141
509233	0.205
390708	0.019
175623	0.15
315536	0.123
296215	0.079
550570	0.193
464060	0.067
204939	0.026
572147	0.02
386163	0.106
171112	0.027
374541	0.048
285285	0.043
329643	0.075
160402	0.098
501957	0.031
166735	0.074
569666	0.089
216483	0.014
425120	0.067
267022	0.075
419649	0.12
403165	0.018
502286	0.015
350265	0.021
468762	0.055
331134	0.008
226305	0.059
247263	0.028
332324	0.048
243788	0.006
411515	0.2
392532	0.038
221837	0.021
404446	0.038
537127	0.276
171619	0.14
291180	0.004
487774	0.064
506697	0.156
321596	0.3
267237	0.084
416123	0.294
410689	0.038
512858	0.112
212916	0.341
255180	0.19
570650	0.099
195159	0.261
549793	0.033
261663	0.069
376713	0.151
177633	0.105
519146	0.305
536139	0.033
218548	0.047
254558	0.346
282352	0.158
580709	0.069
307177	0.056
437254	0.023
354970	0.093
585535	0.098
506133	0.123
365227	0.282
190868	0.024
533163	0.025
237362	0.024
402276	0.045
301716	0.046
341677	0.025
225845	0.039
215203	0.117
559372	0.042
455050	0.018
244409	0.178
473050	0.035
351967	0.035
451309	0.276
240323	0.012
483579	0.051
481523	0.044
185094	0.044
325939	0.036
409788	0.075
414473	0.102
291887	0.032
483061	0.076
515666	0.021
390794	0.122
311960	0.038
326561	0.024
160429	0.076
203488	0.133
485794	0.141
204931	0.14
493755	0.295
498793	0.031
198239	0.039
436670	0.375
383211	0.144
443374	0.119
224990	0.049
559036	0.016
407719	0.087
217539	0.111
326739	0.048
334143	0.01
208011	0.184
569296	0.047
558194	0.057
385330	0.191
485576	0.026
357020	0.053
268569	0.168
148886	0.32
207325	0.046
437732	0.036
455586	0.324
173942	0.032
305339	0.016
350647	0.293
429465	0.028
355092	0.154
379192	0.018
345241	0.036
543484	0.181
170916	0.084
343262	0.154
526074	0.081
226137	0.09
185132	0.171
564861	0.107
239978	0.021
477067	0.088
428249	0.03
251448	0.216
244701	0.027
514470	0.243
291660	0.163
150422	0.338
568406	0.159
241737	0.175
405123	0.077
535239	0.235
300808	0.029
435351	0.034
471640	0.202
547371	0.137
229887	0.038
310054	0.073
587347	0.131
590379	0.054
291043	0.193
154738	0.152
465471	0.045
468586	0.148
302555	0.193
421893	0.085
348502	0.031
526788	0.212
288072	0.099
394037	0.012
536134	0.042
563128	0.035
536571	0.377
197539	0.133
261360	0.05
536049	0.146
335685	0.033
568925	0.172
297206	0.241
156038	0.121
436945	0.088
585953	0.115
212913	0.075
536501	0.203
552447	0.093
332221	0.129
261674	0.137
395802	0.082
258578	0.044
506323	0.127
226731	0.066
507177	0.04
474042	0.026
235489	0.031
180830	0.058
358863	0.014
308235	0.066
217458	0.053
296956	0.11
235204	0.151
493535	0.201
267156	0.064
250629	0.173
229928	0.202
535240	0.055
177956	0.01
254576	0.219
197283	0.013
414755	0.025
185368	0.102
580209	0.132
331880	0.101
285305	0.042
248046	0.027
244219	0.031
175253	0.024
305066	0.032
439333	0.046
150859	0.054
375474	0.013
274867	0.006
418361	0.099
562357	0.019
479309	0.032
493042	0.033
521894	0.078
511050	0.063
384866	0.048
407018	0.164
590240	0.021
280823	0.181
315330	0.05
479805	0.139
457980	0.104
408455	0.042
327391	0.009
220425	0.054
510999	0.035
461711	0.049
484572	0.068
287139	0.03
544164	0.054
496373	0.071
160418	0.176
313586	0.061
209488	0.299
514206	0.09
351722	0.122
302809	0.054
341624	0.086
508690	0.115
512880	0.005
588432	0.065
219903	0.027
318477	0.016
264197	0.083
253612	0.024
229210	0.131
496925	0.054
417310	0.156
455372	0.034
485439	0.073
265996	0.219
155184	0.026
170243	0.291
169543	0.026
167588	0.129
397611	0.1
420693	0.132
328808	0.119
566063	0.149
302575	0.032
227875	0.009
249764	0.026
388943	0.146
403256	0.366
309400	0.036
150214	0.079
160221	0.077
385672	0.042
321863	0.032
502558	0.117
490319	0.11
265892	0.185
169361	0.045
440373	0.036
321886	0.073
242115	0.067
587408	0.023
474320	0.147
360449	0.115
316692	0.03
353491	0.083
498075	0.083
471557	0.319
416527	0.215
485674	0.086
563650	0.129
543873	0.013
162062	0.106
550486	0.018
466756	0.034
312672	0.065
485547	0.17
370447	0.048
235317	0.135
320359	0.065
433520	0.031
273431	0.248
198053	0.02
350143	0.095
310905	0.073
297753	0.058
372614	0.011
206033	0.26
319286	0.064
537671	0.025
147210	0.014
282233	0.095
345505	0.088
169945	0.0291715290429
358418	0.018
241904	0.016
230212	0.013
157456	0.049
546090	0.118
343284	0.099
585338	0.101
315409	0.07
551739	0.104
510955	0.358
525854	0.085
475582	0.041
379512	0.2
169520	0.096
206639	0.036
249148	0.073
505163	0.058
206301	0.052
196843	0.128
434696	0.127
323183	0.004
257504	0.048
220907	0.177
434196	0.224
325180	0.035
186658	0.006
372432	0.182
340545	0.244
275661	0.037
305584	0.051
269754	0.09
458316	0.244
332621	0.108
322784	0.159
511162	0.016
271248	0.106
387609	0.338
244297	0.081
152958	0.067
240113	0.075
350310	0.233
478909	0.105
516465	0.408
561621	0.028
362068	0.105
311945	0.251
460455	0.021
384481	0.194
250025	0.173
589369	0.078
451645	0.279
277732	0.054
539603	0.022
533566	0.053
459688	0.256
415811	0.233
210041	0.145
263621	0.217
225041	0.362
162257	0.028
337260	0.083
565190	0.046
521852	0.04
257629	0.079
336055	0.27
408185	0.019
220324	0.327
504371	0.01
379756	0.042
456860	0.126
440035	0.207
345739	0.082
306315	0.094
156199	0.142
401153	0.302
519593	0.047
251693	0.013
244972	0.156
383561	0.1
379156	0.234
456651	0.11
180504	0.054
176221	0.134
402407	0.029
150198	0.06
294698	0.044
198689	0.048
414116	0.089
288977	0.174
374207	0.208
209641	0.209
444753	0.033
378609	0.063
426684	0.155
215669	0.042
214034	0.028
325016	0.034
356783	0.017
389389	0.211
280389	0.066
528074	0.045
383149	0.078
434433	0.023
364890	0.207
463667	0.154
156571	0.027
532257	0.072
232246	0.118
535285	0.026
258610	0.017
429505	0.294
430605	0.034
405045	0.014
341187	0.035
454599	0.071
423151	0.018
577013	0.28
198475	0.088
250079	0.097
218154	0.167
530245	0.044
228969	0.189
270810	0.081
487674	0.04
326504	0.052
469350	0.164
345461	0.162
495678	0.082
331630	0.043
428161	0.055
403756	0.026
224275	0.248
294474	0.03
478865	0.304
172242	0.028
409252	0.124
425714	0.188
588449	0.196
390839	0.007
370871	0.095
427928	0.178
379225	0.139
518282	0.064
367919	0.096
228591	0.024
227112	0.067
528438	0.123
432851	0.025
325967	0.132
317167	0.032
475330	0.209
243434	0.05
573995	0.039
258207	0.311
277058	0.106
507630	0.128
519158	0.164
198858	0.393
284937	0.32
219293	0.212
547084	0.088
202434	0.103
515523	0.009
357869	0.245
391161	0.05
428138	0.143
174747	0.015
173614	0.168
526776	0.108
198663	0.215
400371	0.233
168566	0.088
346066	0.181
424968	0.107
533204	0.022
335876	0.245
370508	0.036
219959	0.062
495122	0.259
402584	0.051
204181	0.104
461278	0.013
357021	0.268
176918	0.014
280695	0.104
403846	0.068
209448	0.134
222190	0.037
187017	0.109
434047	0.171
239353	0.218
463567	0.078
222720	0.155
254969	0.071
588860	0.064
297957	0.306
353262	0.038
201612	0.023
350052	0.058
371524	0.125
287068	0.102
564997	0.107
515258	0.025
400738	0.037
233822	0.033
286719	0.042
551637	0.026
515395	0.075
585051	0.052
490540	0.181
217938	0.089
520747	0.051
163720	0.072
222114	0.03
254531	0.175
460111	0.06
234797	0.032
392202	0.289
171978	0.017
459873	0.021
575877	0.126
298418	0.046
170345	0.049
191715	0.047
459079	0.16
270544	0.077
304613	0.024
417494	0.018
590575	0.064
211026	0.031
553368	0.02
165958	0.046
159638	0.273
508503	0.245
491871	0.05
370813	0.029
160214	0.125
147268	0.193
226718	0.046
208816	0.116
435291	0.376
559501	0.187
217213	0.155
181332	0.306
417528	0.154
268633	0.142
355659	0.164
272508	0.088
415062	0.224
367666	0.034
562700	0.134
504433	0.125
357495	0.05
498248	0.087
333465	0.302
208365	0.166
586020	0.078
224450	0.046
532284	0.088
391029	0.059
575965	0.047
479303	0.181
361118	0.043
164573	0.089
554934	0.137
508330	0.018
555429	0.059
579997	0.063
514367	0.023
382757	0.027
242018	0.021
588624	0.183
539996	0.219
406548	0.172
270003	0.057
502266	0.048
233411	0.117
413740	0.186
183843	0.374
291078	0.034
372964	0.08
293751	0.036
184858	0.124
164368	0.043
513091	0.161
365274	0.094
408255	0.11
571722	0.007
327249	0.04
192736	0.028
281389	0.143
358906	0.152
407394	0.043
397177	0.177
553548	0.094
476760	0.305
389848	0.022
542650	0.119
180548	0.016
166483	0.058
572429	0.137
211348	0.126
208304	0.197
343018	0.088
310855	0.03
528309	0.105
305601	0.252
424427	0.053
285933	0.034
584707	0.055
192498	0.106
468666	0.017
174100	0.054
199285	0.163
389780	0.031
376271	0.049
406223	0.046
293896	0.13
510654	0.034
212085	0.035
283373	0.038
372615	0.132
588903	0.122
470816	0.166
321457	0.103
416500	0.169
398688	0.049
462059	0.136
324778	0.019
230883	0.189
227842	0.124
424938	0.019
189342	0.041
389551	0.035
275070	0.079
510449	0.082
560827	0.054
284140	0.077
561729	0.051
235899	0.082
499598	0.029
188425	0.063
471688	0.127
322934	0.243
224251	0.12
246917	0.115
289249	0.047
190568	0.128
320689	0.012
440715	0.012
396924	0.019
316255	0.033
551568	0.147
472260	0.027
305418	0.041
369632	0.083
328548	0.074
271345	0.124
181930	0.303
201178	0.11
345504	0.1718
579433	0.036
241057	0.037
311634	0.064
533595	0.019
550053	0.038
585665	0.278
348762	0.117
400997	0.014
499125	0.07
281392	0.191
402250	0.044
449311	0.021
560693	0.009
562262	0.061
479604	0.195
417944	0.047
246378	0.038
522298	0.059
269867	0.075
219503	0.044
524915	0.101
371272	0.042
470966	0.111
186503	0.276
534922	0.071
560894	0.005
154883	0.036
163982	0.023
429054	0.16
532481	0.069
275302	0.095
197873	0.038
390819	0.08
502412	0.024
334858	0.114
289293	0.067
262461	0.148
199276	0.007
180210	0.056
217188	0.042
231351	0.044
310447	0.039
310646	0.114
564736	0.009
390812	0.062
347451	0.05
457102	0.053
433921	0.139
197852	0.156
338971	0.037
345193	0.314
281543	0.025
554120	0.059
300162	0.061
387611	0.281
540266	0.069
453541	0.068
569518	0.096
168001	0.072
450223	0.101
453904	0.044
305512	0.084
559822	0.033
583082	0.037
460661	0.045
389277	0.293
330363	0.057
223036	0.014
373527	0.027
313607	0.013
438310	0.172
437386	0.192
353891	0.028
555753	0.256
292028	0.053
571717	0.017
418664	0.247
197490	0.058
566057	0.127
543773	0.044
427126	0.047
227078	0.116
279891	0.011
309250	0.041
248686	0.31
405079	0.271
320944	0.097
377536	0.113
383334	0.057
329779	0.03
414072	0.053
265594	0.078
204197	0.171
367790	0.039
426524	0.195
343644	0.019
506904	0.027
481719	0.033
191366	0.28
180167	0.04
481267	0.074
442782	0.006
444798	0.027
441648	0.267
458189	0.024
577512	0.046
167924	0.06
273920	0.107
407542	0.284
233001	0.142
535092	0.045
583067	0.015
578150	0.051
474769	0.135
421641	0.215
468706	0.035
320895	0.054
265903	0.031
470594	0.24
574753	0.025
300524	0.314
297495	0.019
513647	0.118
528311	0.042
382315	0.034
525774	0.22
516524	0.755
283750	0.03
484549	0.218
478988	0.078
207920	0.126
283210	0.035
534522	0.11
488105	0.045
207040	0.035
206305	0.083
386871	0.023
339777	0.153
274805	0.144
363680	0.137
478695	0.085
284406	0.02
483952	0.028
267471	0.418
456548	0.051
194324	0.1
382846	0.115
204572	0.277
430281	0.117
220393	0.101
584634	0.187
548322	0.059
280157	0.276
530157	0.023
454011	0.018
272658	0.041
268925	0.035
307591	0.29
367994	0.148
290353	0.105
503426	0.102
500613	0.096
414443	0.354
432614	0.039
316880	0.066
210111	0.152
283225	0.007
475907	0.353
472877	0.035
460728	0.175
258803	0.033
312376	0.01
180806	0.065
515758	0.071
274013	0.149
176000	0.176
221582	0.07
297290	0.177
428242	0.033
579503	0.044
423275	0.104
564912	0.31
557780	0.033
194752	0.182
539851	0.124
272285	0.057
336586	0.15
209762	0.037
326697	0.111
244287	0.064
309134	0.083
239809	0.043
216493	0.119
311132	0.087
174752	0.014
334840	0.106
371128	0.07
585169	0.095
330171	0.055
251412	0.194
531228	0.087
533105	0.183
412761	0.126
358318	0.0270756189773
582639	0.255
399489	0.024
414256	0.176
166111	0.068
549411	0.054
319610	0.028
589765	0.204
430435	0.162
345405	0.17
413729	0.364
292855	0.086
172624	0.11
353651	0.185
222704	0.045
421272	0.021
146922	0.259
484771	0.096
327068	0.224
569615	0.044
416453	0.068
149965	0.021
362261	0.388
263694	0.068
416433	0.049
221930	0.091
489203	0.089
511726	0.012
364524	0.271
218773	0.115
561332	0.056
262511	0.23
579037	0.068
283733	0.103
463550	0.212
514064	0.259
500418	0.106
191018	0.223
471519	0.063
231984	0.26
202685	0.003
187002	0.1
405312	0.043
551089	0.038
335422	0.123
519192	0.113
464448	0.023
269934	0.026
348909	0.03
209666	0.194
172520	0.153
172588	0.071
182350	0.327
330579	0.069
371479	0.041
336056	0.143
343138	0.165
253540	0.114
156835	0.037
546010	0.027
537929	0.039
564726	0.163
352254	0.191
233101	0.002
522051	0.047
500156	0.018
513809	0.029
162738	0.263
548992	0.051
583118	0.122
195345	0.104
459142	0.021
348423	0.015
435854	0.238
316228	0.118
216332	0.041
210391	0.172
327725	0.235
403334	0.429
198221	0.113
327319	0.047
510471	0.055
380294	0.012
195434	0.089
495420	0.115
163067	0.141
494949	0.045
212625	0.134
537264	0.038
321263	0.036
266935	0.071
193250	0.055
550112	0.194
151689	0.083
509695	0.162
556296	0.108
561769	0.039
184252	0.039
489655	0.032
355341	0.064
188742	0.078
188939	0.014
158711	0.244
262355	0.021
275882	0.242
269687	0.157
415251	0.169
364697	0.073
484845	0.089
217030	0.231
502072	0.037
306196	0.37
381393	0.02
306776	0.035
384424	0.256
183432	0.05
417306	0.072
485857	0.109
184211	0.105
202013	0.055
464223	0.052
406634	0.091
456504	0.252
339467	0.02
420759	0.164
505622	0.584
567180	0.037
283919	0.082
499497	0.034
582203	0.167
201645	0.083
178203	0.294
218277	0.024
355437	0.336
158228	0.068
556993	0.032
394892	0.247
362093	0.075
517787	0.089
533800	0.151
321049	0.036
542867	0.071
566477	0.207
453145	0.061
554101	0.158
254945	0.057
559964	0.118
418070	0.036
383098	0.084
564136	0.152
566332	0.09
519010	0.068
367693	0.28
244562	0.033
533339	0.026
174964	0.033
277896	0.031
575946	0.045
562261	0.167
528089	0.038
385386	0.068
411347	0.24
512914	0.101
390369	0.02
263245	0.025
281375	0.294
353627	0.031
303770	0.13
380198	0.131
352383	0.034
298778	0.082
524753	0.026
336062	0.14
290951	0.154
172395	0.14
428764	0.184
452138	0.318
481982	0.143
254971	0.091
271334	0.034
530905	0.042
524218	0.086
167995	0.23
443569	0.358
314865	0.161
353192	0.097
472844	0.086
171973	0.033
538446	0.076
448549	0.159
261590	0.11
178661	0.028
417332	0.352
462043	0.166
365129	0.222
198743	0.052
585971	0.063
413220	0.006
157937	0.3
240201	0.28
211048	0.023
481338	0.056
178341	0.058
466344	0.016
533949	0.033
387439	0.024
447183	0.121
224941	0.03
221132	0.131
264632	0.019
553928	0.352
490892	0.063
153216	0.057
365901	0.115
558408	0.104
304810	0.261
568837	0.041
209741	0.229
388115	0.034
495985	0.049
498920	0.23
254984	0.428
311540	0.244
341144	0.175
506517	0.103
524613	0.285
579285	0.017
455165	0.059
457156	0.014
488241	0.15
323113	0.048
213322	0.143
328424	0.087
509221	0.057
271247	0.053
337262	0.102
469434	0.106
284929	0.101
195254	0.051
587087	0.153
402582	0.086
418143	0.062
527965	0.091
587812	0.034
442944	0.087
557866	0.035
421701	0.021
370494	0.083
494493	0.24
188786	0.01
567201	0.046
342576	0.036
153200	0.055
445811	0.368
318251	0.058
426349	0.066
196389	0.024
177247	0.134
155396	0.209
223054	0.114
207780	0.063
295628	0.105
245050	0.06
446961	0.097
367635	0.008
246422	0.009
263533	0.136
253415	0.109
256372	0.353
455793	0.363
548847	0.019
204236	0.047
427729	0.105
162441	0.191
471528	0.105
171062	0.013
485408	0.023
481339	0.032
